http://www.sciencedirect.com/science/journal/2215017x,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://dergipark.gov.tr/bibad,Client error,Not Found,Client error: (404) Not Found
http://www.babymhospital.org/bmh_mj/index.php/bmhmj/index,Client error,Not Found,Client error: (404) Not Found
http://www.essentiaeditora.iff.edu.br/index.php/boletim/,Client error,Forbidden,Client error: (403) Forbidden
http://www.botanicalsciences.com.mx/,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://brain.edusoft.ro/index.php/brain,Success,OK,Success: (200) OK
https://www.futuremedicine.com/journal/bmt/,Client error,Not Found,Client error: (404) Not Found
http://www.litere.uvt.ro/publicatii/bas/index.htm,Client error,Not Found,Client error: (404) Not Found
http://www.canadianoncologynursingjournal.com/index.php/conj,Client error,Forbidden,Client error: (403) Forbidden
http://cardio-it.ru/en/journal,Client error,Not Found,Client error: (404) Not Found
http://cee.ubm.ro/cjee.html,Client error,Not Found,Client error: (404) Not Found
http://www.karger.com/cde,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/crg,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/cnd,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/cnd,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/crn,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/cro,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/cop,Client error,Forbidden,Client error: (403) Forbidden
"https://www.journals.elsevier.com/case-studies-in-construction-materials//""",Client error,Bad Request,Client error: (400) Bad Request
http://www.ckz.si/english,Client error,Not Found,Client error: (404) Not Found
http://revistes.uab.cat/catjl/index,Client error,Not Found,Client error: (404) Not Found
http://www.karger.com/cpb,Client error,Forbidden,Client error: (403) Forbidden
http://www.cepsj.si,Server error,Service Unavailable,Server error: (503) Service Unavailable
http://www.karger.com/cee,Client error,Forbidden,Client error: (403) Forbidden
https://cienciaergosum.uaemex.mx/,Success,OK,Success: (200) OK
https://revistas.unlp.edu.ar/cadm,Client error,Not Found,Client error: (404) Not Found
https://ciplaslatin.com/,Client error,Forbidden,Client error: (403) Forbidden
http://www.degruyter.com/view/j/coph,Server error,Service Unavailable,Server error: (503) Service Unavailable
http://artsonline.monash.edu.au/colloquy/,Success,OK,Success: (200) OK
http://journal.binus.ac.id/index.php/commit,Client error,Not Found,Client error: (404) Not Found
http://journal.binus.ac.id/index.php/comtech/index,Client error,Not Found,Client error: (404) Not Found
http://www.dmd27.org/cla.html,Client error,Not Found,Client error: (404) Not Found
http://icaps.nsysu.edu.tw/p/412-1131-13594.php?lang=en,Client error,Not Found,Client error: (404) Not Found
http://cubaarqueologica.org/ojs/index.php/cubarq,Success,OK,Success: (200) OK
http://www.termedia.pl/journal/current_issues_in_personality_psychology-75/info,Client error,Not Found,Client error: (404) Not Found
http://www.karger.com/dee,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/journal/home/259875,Client error,Forbidden,Client error: (403) Forbidden
http://www.diacronie.it,Client error,Forbidden,Client error: (403) Forbidden
http://runachayecuador.com/refcale/index.php/didascalia/,Client error,Not Found,Client error: (404) Not Found
http://www3.izabelahendrix.edu.br/ojs/index.php/dih/index,Server error,Service Unavailable,Server error: (503) Service Unavailable
http://www.eajbm.org/aboutus/01.php,Client error,Not Found,Client error: (404) Not Found
http://ejournal.bsi.ac.id/ejurnal/index.php/ecodemica,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://www.educatejournal.org,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://sheu.org.uk/eh,Client error,Forbidden,Client error: (403) Forbidden
http://journal.stainkudus.ac.id/index.php/edukasia,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.ekonomia.i.prawo.umk.pl,Client error,Forbidden,Client error: (403) Forbidden
http://rperiplo.uaemex.mx/index.php/elperiplo,Success,OK,Success: (200) OK
http://www.tshe.org/ea/index.html,Client error,Gone,Client error: (410) Gone
http://revistas.lasalle.edu.co/index.php/ep,Client error,Not Found,Client error: (404) Not Found
http://www.economic-policy.pl,Client error,Forbidden,Client error: (403) Forbidden
http://www5.uva.es/revistaerasmo/,Client error,Not Found,Client error: (404) Not Found
http://e-review.it/,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://journal.uin-alauddin.ac.id/index.php/eternal/manager/setupsaved/5,Client error,Not Found,Client error: (404) Not Found
http://journal.uncp.ac.id/index.php/ethicallingua,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.emeraldgrouppublishing.com/services/publishing/ejmbe/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.futureacademy.org.uk/publication/ejsbs/,Client error,Not Found,Client error: (404) Not Found
http://emjreviews.com/therapeutic-area/rheumatology/,Success,OK,Success: (200) OK
http://booksandjournals.brillonline.com/content/journals/22116257,Success,OK,Success: (200) OK
http://popups.ulg.ac.be/2030-6318/index.php,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://popups.ulg.ac.be/federalisme.htm,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.culturanavarra.es/en/fontes-linguae-vasconum,Client error,Forbidden,Client error: (403) Forbidden
http://frenchjournalformediaresearch.com/lodel/index.php?lang=en,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://www.termedia.pl/journal/przeglad_gastroenterologiczny-41/info,Client error,Not Found,Client error: (404) Not Found
http://www.karger.com/journal/home/272027,Client error,Forbidden,Client error: (403) Forbidden
http://www.suggsbih.ba/gg.htm,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://popups.ulg.ac.be/1374-8505/index.php?lang=,Server error,Internal Server Error,Server error: (500) Internal Server Error
https://businessperspectives.org/journals/geopolitics-under-globalization-2?category_id=30,Client error,Forbidden,Client error: (403) Forbidden
http://revistasonline.inap.es/index.php?journal=gapp,Success,OK,Success: (200) OK
http://www.gigapp.org/ewp/index.php/,Client error,Forbidden,Client error: (403) Forbidden
http://groma.unibo.it/,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://www.termedia.pl/journal/health_psychology_report-74/info,Client error,Not Found,Client error: (404) Not Found
http://www.emeraldgrouppublishing.com/services/publishing/heed/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.historia-actual.org/publicaciones/index.php/haol/index,Client error,Not Found,Client error: (404) Not Found
http://journals.sas.ac.uk/hwa,Success,OK,Success: (200) OK
http://www.heraldopenaccess.us/journals/alternative-complementary-&-integrative-medicine/,Client error,Not Found,Client error: (404) Not Found
http://journal.binus.ac.id/index.php/humaniora/index,Client error,Not Found,Client error: (404) Not Found
http://revistas.cenaltes.cl/index.php/hybris,Client error,Forbidden,Client error: (403) Forbidden
https://iafor.org/journal/iafor-journal-of-arts-and-humanities/,Success,OK,Success: (200) OK
http://ijcs.iafor.org,Success,OK,Success: (200) OK
http://ije.iafor.org,Success,OK,Success: (200) OK
https://iafor.org/journal/iafor-journal-of-ethics-religion-and-philosophy/,Success,OK,Success: (200) OK
https://iafor.org/journal/iafor-journal-of-language-learning/,Success,OK,Success: (200) OK
http://ijl.iafor.org,Success,OK,Success: (200) OK
https://iafor.org/journal/iafor-journal-of-media-communication-and-film/,Success,OK,Success: (200) OK
http://ijpbs.iafor.org,Success,OK,Success: (200) OK
https://iafor.org/journal/iafor-journal-of-the-social-sciences/,Success,OK,Success: (200) OK
http://journals.sas.ac.uk/lawreview/,Success,OK,Success: (200) OK
http://www.ibjournals.com/ibj-cp/,Client error,Not Found,Client error: (404) Not Found
http://ieeexplore.ieee.org/xpl/aboutjournal.jsp?punumber=6221039,Client error,Not Found,Client error: (404) Not Found
http://ieeexplore.ieee.org/xpl/recentissue.jsp?punumber=4563994,Client error,Not Found,Client error: (404) Not Found
http://www.ieti.net/bms,Client error,Not Found,Client error: (404) Not Found
http://www.ieti.net/tc/,Client error,Forbidden,Client error: (403) Forbidden
http://iletisimdergisi.gazi.edu.tr/site,Success,OK,Success: (200) OK
http://www.medieval.udl.cat/en/imago/current-journal/,Client error,Not Found,Client error: (404) Not Found
http://booksandjournals.brillonline.com/content/journals/22125892,Success,OK,Success: (200) OK
http://libr.org/isc,Client error,Forbidden,Client error: (403) Forbidden
http://ifrnd.org/journal/index.php/imbr,Client error,Not Found,Client error: (404) Not Found
http://www.web.facpya.uanl.mx/rev_in/,Client error,Not Found,Client error: (404) Not Found
http://www.emeraldgrouppublishing.com/services/publishing/inmr/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.iiass.com/,Server error,Service Unavailable,Server error: (503) Service Unavailable
http://ejournal.unesa.ac.id/index.php/inovasi-pendidikan-fisika,Client error,Not Found,Client error: (404) Not Found
https://businessperspectives.org/journals/insurance-markets-and-companies?category_id=30,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/imi,Client error,Forbidden,Client error: (403) Forbidden
http://ler.letras.up.pt/revistasdaflup/default.aspx?l=1&m=41&s=0&n=0,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.ijrvet.net/index.php/ijrvet/index,Client error,Not Found,Client error: (404) Not Found
http://www.science-gate.com/ijaas.html,Client error,Not Found,Client error: (404) Not Found
http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=ijccsm,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/ijcs/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://journals.iobmresearch.com/index.php/jelcs/index,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://artsonline.monash.edu.au/indonesian-studies-journal/,Success,OK,Success: (200) OK
http://ijlet.com/anasayfa.aspx,Client error,Not Found,Client error: (404) Not Found
http://www.ijmd.ro,Client error,Forbidden,Client error: (403) Forbidden
http://www.iscsjournal.com/,Success,OK,Success: (200) OK
http://www.wholeschooling.net/journal_of_whole_schooling/ijwsindex.html,Client error,Not Found,Client error: (404) Not Found
http://ricot.com.pt/en/jornal.php?subop=0&search=undefined&language=en,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://isjos.org/isbjop/index.php,Client error,Not Found,Client error: (404) Not Found
http://www.ambientmediaassociation.org/journal,Client error,Not Found,Client error: (404) Not Found
https://businessperspectives.org/journals/investment-management-and-financial-innovations?category_id=30,Client error,Forbidden,Client error: (403) Forbidden
http://journal.stainkudus.ac.id/index.php/iqtishadia/index,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://vetmedmosul.org/ijvs,Client error,Not Found,Client error: (404) Not Found
http://www.emeraldgrouppublishing.com/services/publishing/ijot/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/ijif/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://istorija20veka.rs/home-page/,Client error,Forbidden,Client error: (403) Forbidden
http://journal.ue-varna.bg/en/home,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://observare.ual.pt/janus.net/,Client error,Forbidden,Client error: (403) Forbidden
http://publishing.globalcsrc.org/jafee/,Client error,Forbidden,Client error: (403) Forbidden
https://e-journal.sospublication.co.in/,Success,OK,Success: (200) OK
http://www.jarts.info/,Client error,Forbidden,Client error: (403) Forbidden
http://www.m.elewa.org/japs/index.html,Client error,Not Found,Client error: (404) Not Found
http://www.jaspe.ac.me,Client error,Forbidden,Client error: (403) Forbidden
http://m.elewa.org/journals/about-jab/,Client error,Not Found,Client error: (404) Not Found
http://journal.binus.ac.id/index.php/jas/,Client error,Not Found,Client error: (404) Not Found
https://www.tandfonline.com/action/journalinformation?journalcode=tace20,Client error,Not Found,Client error: (404) Not Found
http://journal-biogen.org/,Client error,Forbidden,Client error: (403) Forbidden
http://www.jbpe.ir/journal_ojs/jbpe/index.php/jbpe,Client error,Not Found,Client error: (404) Not Found
http://publishing.globalcsrc.org/jbsee/,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/jcms/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.jcer.net,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/jdal/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.jesd-online.com,Client error,Not Acceptable,Client error: (406) Not Acceptable
https://ifrnd.org/journal/index.php/jebs,Client error,Not Found,Client error: (404) Not Found
http://journals.iobmresearch.com/index.php/jeed/index,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://kusoed.edu.np/journal,Success,OK,Success: (200) OK
https://ifrnd.org/journal/index.php/jevr,Client error,Not Found,Client error: (404) Not Found
http://www.ppml.url.tw/eppm_journal/,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.jenvstat.org,Server error,Internal Server Error,Server error: (500) Internal Server Error
https://brill.com/view/journals/jgl/jgl-overview.xml,Success,OK,Success: (200) OK
http://www.emeraldgrouppublishing.com/services/publishing/jhr/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://journal.rsw.edu.pl/index.php/jhs,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://booksandjournals.brillonline.com/content/journals/22141332,Success,OK,Success: (200) OK
http://www.brill.com/jlc,Success,OK,Success: (200) OK
http://web2.mendelu.cz/af_239_nanotech/j_met_nano/index.html,Client error,Not Found,Client error: (404) Not Found
https://online-shc.com/arc/ojs/index.php,Client error,Not Found,Client error: (404) Not Found
http://radars.ie.ac.cn/en/volumn/current.shtml,Client error,Not Found,Client error: (404) Not Found
http://www.emeraldgrouppublishing.com/services/publishing/jrit/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://isjos.org/jos/index.html,Client error,Not Found,Client error: (404) Not Found
https://ifrnd.org/journal/index.php/jsds,Client error,Not Found,Client error: (404) Not Found
http://jsser.org/index,Client error,Not Found,Client error: (404) Not Found
https://tandfonline.com/action/showaxaarticles?journalcode=tusc20,Client error,Not Found,Client error: (404) Not Found
http://scholar.lib.vt.edu/ejournals/jte/,Client error,Not Found,Client error: (404) Not Found
https://journal.gpps.global/journals/journal-of-the-global-power-and-propulsion-society/,Client error,Not Found,Client error: (404) Not Found
http://www.jsava.co.za,Success,OK,Success: (200) OK
http://www.emeraldgrouppublishing.com/services/publishing/jtf/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/jwam/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://journal.binus.ac.id/index.php/winners,Client error,Not Found,Client error: (404) Not Found
http://pub.jki.bund.de/index.php/jka,Client error,Not Found,Client error: (404) Not Found
http://binaprajajournal.com/ojs/index.php/jbp/index,Client error,Not Found,Client error: (404) Not Found
http://ejournal.bsi.ac.id/ejurnal/index.php/ji/index,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://ejournal.bsi.ac.id/ejurnal/index.php/jp/index,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://journal.stainkudus.ac.id/index.php/jurnalpenelitian,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://jurnaltribologi.mytribos.org,Client error,Not Found,Client error: (404) Not Found
http://www.itl.nctu.edu.tw/tlr_n/en/inviting_en.html,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/kbr,Client error,Forbidden,Client error: (403) Forbidden
http://eplus.uni-salzburg.at/jkm,Client error,Not Found,Client error: (404) Not Found
http://www.limnology.ro/lakes.html,Client error,Not Found,Client error: (404) Not Found
http://ejournal.unesa.ac.id/index.php/lenterabio/,Client error,Not Found,Client error: (404) Not Found
http://journal.binus.ac.id/index.php/lingua,Client error,Not Found,Client error: (404) Not Found
http://www.ll.ac.me,Client error,Forbidden,Client error: (403) Forbidden
http://www.mjas.my,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://www.margini.unibas.ch/web/en/topicframesets/topicframesetj.html,Client error,Not Found,Client error: (404) Not Found
http://mit.imt.si/revija/,Client error,Not Found,Client error: (404) Not Found
http://ejournal.unesa.ac.id/index.php/mathedunesa/,Client error,Not Found,Client error: (404) Not Found
http://e-hilaris.com/mae.html,Client error,Not Found,Client error: (404) Not Found
http://www.mathematics-and-its-applications.com,Success,OK,Success: (200) OK
http://mediamusic-journal.com,Client error,Precondition Failed,Client error: (412) Precondition Failed
https://www.karger.com/journal/home/224259,Client error,Forbidden,Client error: (403) Forbidden
http://www.meridiano47.info,Client error,Not Found,Client error: (404) Not Found
http://www.degruyter.com/view/j/msas,Client error,Not Found,Client error: (404) Not Found
http://fungiofegypt.com/journal/,Client error,Not Found,Client error: (404) Not Found
http://www.degruyter.com/view/j/micrnat,Client error,Not Found,Client error: (404) Not Found
http://www.nsu.ru/ef/vestnik_ngu_ef/about_journal,Client error,Not Found,Client error: (404) Not Found
http://mohejournal.com/index.php/mohe,Client error,Forbidden,Client error: (403) Forbidden
http://www.fesc.edu.co/revistas/ojs/index.php/mundofesc/index,Client error,Not Found,Client error: (404) Not Found
http://journals.ukma.edu.ua/spne,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/nne,Client error,Forbidden,Client error: (403) Forbidden
http://www.karger.com/nsg,Client error,Forbidden,Client error: (403) Forbidden
http://fs.gallup.unm.edu/nss,Client error,Precondition Failed,Client error: (412) Precondition Failed
http://www.emeraldgrouppublishing.com/services/publishing/neje/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.nzjforestryscience.com/,Client error,Not Found,Client error: (404) Not Found
http://www.degruyter.com/view/j/ngi,Client error,Not Found,Client error: (404) Not Found
https://businessperspectives.org/journals/nowadays-and-future-jobs?category_id=30,Client error,Forbidden,Client error: (403) Forbidden
http://booksandjournals.brillonline.com/content/journals/22134360,Success,OK,Success: (200) OK
http://www.karger.com/ofa,Client error,Forbidden,Client error: (403) Forbidden
http://oeconomia.pl/,Client error,Forbidden,Client error: (403) Forbidden
http://www.ut.ee/oes/publikatsioonid/,Client error,Not Found,Client error: (404) Not Found
https://www.orbit-rri.org/ojs/,Client error,Forbidden,Client error: (403) Forbidden
http://www.acgpubs.org/oc,Client error,Not Found,Client error: (404) Not Found
http://stec.univ-ovidius.ro/html/anale/eng/,Client error,Not Found,Client error: (404) Not Found
http://psfst.com/socty_jnl/index.php,Success,OK,Success: (200) OK
http://journal.stainkudus.ac.id/index.php/palastren,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://pjms.in/index.php/panacea,Server error,Service Unavailable,Server error: (503) Service Unavailable
http://ejournal.unesa.ac.id/index.php/pensa,Client error,Not Found,Client error: (404) Not Found
http://www.coruniamericana.edu.co/publicaciones/ojs/index.php/pensamientoamericano/index,Client error,Not Found,Client error: (404) Not Found
http://www.degruyter.com/view/j/plass,Client error,Not Found,Client error: (404) Not Found
http://www.abhr.org.br/plura/ojs/index.php/plura/index,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.polibotanica.mx,Client error,Precondition Failed,Client error: (412) Precondition Failed
http://uet.edu.al/polis/,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://www.termedia.pl/journal/polish_journal_of_pathology-55/info,Client error,Not Found,Client error: (404) Not Found
http://www.termedia.pl/journal/kardiochirurgia_i_torakochirurgia_polska-40/info,Client error,Not Found,Client error: (404) Not Found
http://www.agricultforest.ac.me/,Client error,Forbidden,Client error: (403) Forbidden
https://www.karger.com/journal/home/275178,Client error,Forbidden,Client error: (403) Forbidden
http://manu.edu.mk/contributions/nmbsci/,Client error,Not Found,Client error: (404) Not Found
http://periodicos.ufpb.br/ojs2/index.php/primafacie/about/editorialteam,Client error,Not Found,Client error: (404) Not Found
http://www.tf.uns.ac.rs/publikacije/pac/index.html,Client error,Not Found,Client error: (404) Not Found
http://spatial-economics.com/eng/,Client error,Forbidden,Client error: (403) Forbidden
http://przegladsocjologiijakosciowej.org,Client error,Forbidden,Client error: (403) Forbidden
http://socialspacejournal.eu/index.html,Client error,Forbidden,Client error: (403) Forbidden
http://pru.apio.ro,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/prr/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.psychologie-aktuell.com/psychologysciencequarterly.html,Client error,Not Found,Client error: (404) Not Found
http://putisaobracaj.rs/index.php/pis,Client error,Forbidden,Client error: (403) Forbidden
http://ojs.pythonpapers.org/index.php/tpp,Success,OK,Success: (200) OK
http://www.ser.ufpr.br/abequa,Client error,Not Found,Client error: (404) Not Found
http://journal.stainkudus.ac.id/index.php/qijis/index,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://raximhai.com.mx/portal/,Client error,Not Found,Client error: (404) Not Found
http://rdsj.torbath.ac.ir/swithlang?lang=en,Client error,Not Found,Client error: (404) Not Found
http://eiris.it/ojs/index.php/ratiomathematica/index,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/rausp/index.htm,Client error,Forbidden,Client error: (403) Forbidden
http://www.emeraldgrouppublishing.com/services/publishing/rege/,Client error,Forbidden,Client error: (403) Forbidden
http://www.ugr.es/~miguelgr/reidocrea.html,Client error,Not Found,Client error: (404) Not Found
https://revistas.unlp.edu.ar/rrii-iri/index,Client error,Not Found,Client error: (404) Not Found
https://www.religionandgender.org/,Success,OK,Success: (200) OK
http://publishing.globalcsrc.org/reads/,Client error,Forbidden,Client error: (403) Forbidden
http://hsd.hr/en/publishing/about-journal/,Client error,Not Found,Client error: (404) Not Found
http://revistaalergia.mx/ojs/index.php/ram,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://www.gvaa.com.br/revista/index.php/rebes,Success,OK,Success: (200) OK
http://revistaiiqb.usac.edu.gt/index.php/revista_cientifica,Client error,Not Found,Client error: (404) Not Found
http://incyt.upse.edu.ec/revistas/index.php/rctu,Client error,Not Found,Client error: (404) Not Found
http://derechopublico.uniandes.edu.co/,Success,OK,Success: (200) OK
http://revistasonline.inap.es/index.php?journal=reala,Success,OK,Success: (200) OK
http://200.129.168.183/ojs_mestrado01/index.php/teste/index,Client error,Not Found,Client error: (404) Not Found
http://ojs.aaot.org.ar,Client error,Not Acceptable,Client error: (406) Not Acceptable
http://reec.uvigo.es/reec/ingles/reec_index_in.htm,Client error,Not Found,Client error: (404) Not Found
http://investigacion.espam.edu.ec/index.php/revista/index,Client error,Not Found,Client error: (404) Not Found
http://www.reis.cis.es/reis/html/index.html,Client error,Not Found,Client error: (404) Not Found
http://ojs.fe.unicamp.br/index.php/ridphe-r,Server error,Internal Server Error,Server error: (500) Internal Server Error
http://www.relime.org,Client error,Forbidden,Client error: (403) Forbidden
http://revistarelap.org/ojs/index.php/relap/index,Client error,Not Found,Client error: (404) Not Found
http://www.revistamexicanadeinvestigacionenpsicologia.com/;,Success,OK,Success: (200) OK
http://repis.unheval.edu.pe/index.php/repis,Client error,Not Found,Client error: (404) Not Found
http://www3.izabelahendrix.edu.br/ojs/index.php/tec/index,Server error,Service Unavailable,Server error: (503) Service Unavailable
http://www.gvaa.com.br/revista/index.php/rvads/index,Success,OK,Success: (200) OK
http://www.termedia.pl/czasopismo/reumatologia-18,Client error,Not Found,Client error: (404) Not Found
http://www.sajip.co.za,Success,OK,Success: (200) OK
http://journalsanitasi.keslingjogja.net/index.php/sanitasi,Client error,Forbidden,Client error: (403) Forbidden
http://www.ideaz-institute.com/sp/sakab_present.html,Client error,Not Found,Client error: (404) Not Found
http://eiris.it/ojs/index.php/scienceandphilosophy/index,Client error,Forbidden,Client error: (403) Forbidden
http://fs.gallup.unm.edu/scientiamagna.htm,Client error,Precondition Failed,Client error: (412) Precondition Failed
https://scipost.org/scipostphys,Client error,Not Found,Client error: (404) Not Found
http://www.brill.com/scri,Success,OK,Success: (200) OK
http://www.degruyter.com/view/j/sspjce,Client error,Not Found,Client error: (404) Not Found
